programId,programParticipantId,Amount,CreatedBy
PRG-0001,744,6000.0,Adam Puzyna
PRG-0001,512,3000.0,Fidan Aliyeva
PRG-0001,172,10000.0,Fidan Aliyeva
PRG-0001,822,8000.0,Emin Suleymanov
PRG-0001,452,8000.0,Adam Puzyna
PRG-0001,608,10000.0,Aryna Siamashka
PRG-0001,1563,4000.0,Adam Puzyna
PRG-0001,656,9000.0,Adam Puzyna
PRG-0001,2071,7000.0,Emin Suleymanov
PRG-0001,3162,2000.0,Aryna Siamashka
PRG-0001,1181,4000.0,Aryna Siamashka
PRG-0001,1279,6000.0,Adam Puzyna
PRG-0001,2925,8000.0,Fidan Aliyeva
PRG-0001,1103,8000.0,Fidan Aliyeva
PRG-0001,3162,5000.0,Andrea Fortuny
PRG-0001,2306,5000.0,Andrea Fortuny
PRG-0001,1645,4000.0,Emin Suleymanov
PRG-0001,2614,5000.0,Aryna Siamashka
PRG-0001,1861,6000.0,Andrea Fortuny
PRG-0001,1366,4000.0,Fidan Aliyeva
PRG-0001,905,5000.0,Emin Suleymanov
PRG-0001,2401,5000.0,Emin Suleymanov
PRG-0001,2634,5000.0,Emin Suleymanov
PRG-0001,123,9000.0,Aryna Siamashka
PRG-0001,2302,5000.0,Emin Suleymanov
PRG-0001,2475,2000.0,Fidan Aliyeva
PRG-0001,2262,7000.0,Adam Puzyna
PRG-0001,2439,8000.0,Fidan Aliyeva
PRG-0001,1342,9000.0,Fidan Aliyeva
PRG-0001,1888,10000.0,Emin Suleymanov
PRG-0001,1184,2000.0,Aryna Siamashka
PRG-0001,2243,7000.0,Fidan Aliyeva
PRG-0001,2288,10000.0,Aryna Siamashka
PRG-0001,2607,10000.0,Andrea Fortuny
PRG-0001,629,9000.0,Fidan Aliyeva
PRG-0001,2377,8000.0,Andrea Fortuny
PRG-0001,1878,8000.0,Fidan Aliyeva
PRG-0001,3451,2000.0,Andrea Fortuny
PRG-0001,2553,6000.0,Fidan Aliyeva
PRG-0001,2774,10000.0,Emin Suleymanov
PRG-0001,2355,4000.0,Andrea Fortuny
PRG-0001,694,4000.0,Fidan Aliyeva
PRG-0001,416,8000.0,Andrea Fortuny
PRG-0001,1705,5000.0,Adam Puzyna
PRG-0001,2390,10000.0,Andrea Fortuny
PRG-0001,3359,4000.0,Emin Suleymanov
PRG-0001,2846,7000.0,Emin Suleymanov
PRG-0001,996,4000.0,Fidan Aliyeva
PRG-0001,2739,8000.0,Fidan Aliyeva
PRG-0001,2137,7000.0,Adam Puzyna
PRG-0001,741,6000.0,Adam Puzyna
PRG-0001,2935,8000.0,Adam Puzyna
PRG-0001,653,9000.0,Emin Suleymanov
PRG-0001,8,10000.0,Andrea Fortuny
PRG-0001,352,8000.0,Emin Suleymanov
PRG-0001,2222,5000.0,Adam Puzyna
PRG-0001,2824,7000.0,Emin Suleymanov
PRG-0001,1181,6000.0,Adam Puzyna
PRG-0001,2774,8000.0,Aryna Siamashka
PRG-0001,2190,6000.0,Andrea Fortuny
PRG-0001,402,5000.0,Andrea Fortuny
PRG-0001,2822,2000.0,Andrea Fortuny
PRG-0001,1757,8000.0,Emin Suleymanov
PRG-0001,1687,3000.0,Fidan Aliyeva
PRG-0001,2663,3000.0,Emin Suleymanov
PRG-0001,634,4000.0,Fidan Aliyeva
PRG-0001,1633,5000.0,Fidan Aliyeva
PRG-0001,1425,7000.0,Emin Suleymanov
PRG-0001,292,8000.0,Emin Suleymanov
PRG-0001,2266,8000.0,Emin Suleymanov
PRG-0001,66,10000.0,Fidan Aliyeva
PRG-0001,1397,7000.0,Andrea Fortuny
PRG-0001,123,5000.0,Adam Puzyna
PRG-0001,95,4000.0,Aryna Siamashka
PRG-0001,2035,8000.0,Emin Suleymanov
PRG-0001,820,6000.0,Adam Puzyna
PRG-0001,3347,8000.0,Andrea Fortuny
PRG-0001,2111,9000.0,Adam Puzyna
PRG-0001,2675,9000.0,Fidan Aliyeva
PRG-0001,113,10000.0,Andrea Fortuny
PRG-0001,396,6000.0,Adam Puzyna
PRG-0001,3132,3000.0,Andrea Fortuny
PRG-0001,1797,6000.0,Fidan Aliyeva
PRG-0001,3227,2000.0,Emin Suleymanov
PRG-0001,1837,7000.0,Andrea Fortuny
PRG-0001,561,8000.0,Andrea Fortuny
PRG-0001,3317,5000.0,Emin Suleymanov
PRG-0001,1334,2000.0,Emin Suleymanov
PRG-0001,1987,4000.0,Aryna Siamashka
PRG-0001,300,6000.0,Emin Suleymanov
PRG-0001,371,9000.0,Aryna Siamashka
PRG-0001,607,5000.0,Fidan Aliyeva
PRG-0001,2043,3000.0,Adam Puzyna
PRG-0001,411,10000.0,Adam Puzyna
PRG-0001,1616,10000.0,Adam Puzyna
PRG-0001,2375,10000.0,Emin Suleymanov
PRG-0001,318,3000.0,Aryna Siamashka
PRG-0001,741,9000.0,Adam Puzyna
PRG-0001,847,4000.0,Aryna Siamashka
PRG-0001,1673,8000.0,Adam Puzyna
PRG-0001,2042,3000.0,Fidan Aliyeva
PRG-0001,1724,10000.0,Andrea Fortuny
PRG-0001,805,3000.0,Emin Suleymanov
PRG-0001,1115,2000.0,Fidan Aliyeva
PRG-0004,2409,6000.0,Fidan Aliyeva
PRG-0004,937,4000.0,Andrea Fortuny
PRG-0004,1442,3000.0,Aryna Siamashka
PRG-0004,2132,5000.0,Aryna Siamashka
PRG-0004,2488,3000.0,Aryna Siamashka
PRG-0004,1990,4000.0,Andrea Fortuny
PRG-0004,1820,9000.0,Andrea Fortuny
PRG-0004,1622,10000.0,Aryna Siamashka
PRG-0004,1384,4000.0,Aryna Siamashka
PRG-0004,2834,6000.0,Emin Suleymanov
PRG-0004,1059,7000.0,Adam Puzyna
PRG-0004,1525,7000.0,Adam Puzyna
PRG-0004,1068,3000.0,Fidan Aliyeva
PRG-0004,2853,7000.0,Adam Puzyna
PRG-0004,590,9000.0,Adam Puzyna
PRG-0004,2134,3000.0,Aryna Siamashka
PRG-0004,605,6000.0,Emin Suleymanov
PRG-0004,1072,2000.0,Andrea Fortuny
PRG-0004,401,6000.0,Emin Suleymanov
PRG-0004,1858,7000.0,Emin Suleymanov
PRG-0004,656,4000.0,Aryna Siamashka
PRG-0004,2659,5000.0,Adam Puzyna
PRG-0004,1130,4000.0,Adam Puzyna
PRG-0004,2129,10000.0,Adam Puzyna
PRG-0004,2855,9000.0,Andrea Fortuny
PRG-0004,742,10000.0,Adam Puzyna
PRG-0004,3051,7000.0,Aryna Siamashka
PRG-0004,2168,8000.0,Aryna Siamashka
PRG-0004,574,10000.0,Fidan Aliyeva
PRG-0004,1105,9000.0,Emin Suleymanov
PRG-0004,2339,5000.0,Fidan Aliyeva
PRG-0004,2233,7000.0,Aryna Siamashka
PRG-0004,648,9000.0,Emin Suleymanov
PRG-0004,2225,3000.0,Fidan Aliyeva
PRG-0004,1784,9000.0,Andrea Fortuny
PRG-0004,1392,9000.0,Adam Puzyna
PRG-0004,2396,10000.0,Andrea Fortuny
PRG-0004,2657,9000.0,Adam Puzyna
PRG-0004,482,6000.0,Emin Suleymanov
PRG-0004,1661,9000.0,Andrea Fortuny
PRG-0004,1704,3000.0,Adam Puzyna
PRG-0004,554,2000.0,Aryna Siamashka
PRG-0004,898,8000.0,Fidan Aliyeva
PRG-0004,2163,9000.0,Aryna Siamashka
PRG-0004,743,7000.0,Emin Suleymanov
PRG-0004,1476,2000.0,Fidan Aliyeva
PRG-0004,1511,5000.0,Adam Puzyna
PRG-0004,2113,4000.0,Andrea Fortuny
PRG-0004,2911,6000.0,Aryna Siamashka
PRG-0004,2570,9000.0,Emin Suleymanov
PRG-0004,1523,3000.0,Adam Puzyna
PRG-0004,3156,9000.0,Fidan Aliyeva
PRG-0004,336,5000.0,Andrea Fortuny
PRG-0004,1678,2000.0,Adam Puzyna
PRG-0004,2787,2000.0,Fidan Aliyeva
PRG-0004,1219,5000.0,Andrea Fortuny
PRG-0004,1274,5000.0,Andrea Fortuny
PRG-0004,2398,8000.0,Adam Puzyna
PRG-0004,2262,9000.0,Aryna Siamashka
PRG-0004,2388,3000.0,Fidan Aliyeva
PRG-0004,1023,9000.0,Adam Puzyna
PRG-0004,2426,6000.0,Fidan Aliyeva
PRG-0004,231,7000.0,Adam Puzyna
PRG-0004,3158,9000.0,Aryna Siamashka
PRG-0004,3006,3000.0,Aryna Siamashka
PRG-0004,3195,10000.0,Aryna Siamashka
PRG-0004,2017,6000.0,Aryna Siamashka
PRG-0004,91,10000.0,Andrea Fortuny
PRG-0004,2170,9000.0,Andrea Fortuny
PRG-0004,83,6000.0,Andrea Fortuny
PRG-0004,2226,4000.0,Adam Puzyna
PRG-0004,2456,4000.0,Andrea Fortuny
PRG-0004,2204,7000.0,Andrea Fortuny
PRG-0004,2866,4000.0,Fidan Aliyeva
PRG-0004,3305,10000.0,Aryna Siamashka
PRG-0004,2328,3000.0,Adam Puzyna
PRG-0004,871,9000.0,Adam Puzyna
PRG-0004,2883,9000.0,Adam Puzyna
PRG-0004,993,3000.0,Emin Suleymanov
PRG-0004,666,7000.0,Emin Suleymanov
PRG-0004,910,10000.0,Emin Suleymanov
PRG-0004,1811,4000.0,Aryna Siamashka
PRG-0004,991,2000.0,Adam Puzyna
PRG-0004,1124,2000.0,Emin Suleymanov
PRG-0004,1965,8000.0,Adam Puzyna
PRG-0004,1715,3000.0,Emin Suleymanov
PRG-0004,2974,3000.0,Adam Puzyna
PRG-0004,3189,10000.0,Emin Suleymanov
PRG-0004,2799,8000.0,Fidan Aliyeva
PRG-0004,828,2000.0,Emin Suleymanov
PRG-0004,1786,10000.0,Adam Puzyna
PRG-0004,2372,6000.0,Fidan Aliyeva
PRG-0004,162,8000.0,Fidan Aliyeva
PRG-0004,2928,7000.0,Fidan Aliyeva
PRG-0004,103,9000.0,Adam Puzyna
PRG-0004,2864,9000.0,Fidan Aliyeva
PRG-0004,2929,10000.0,Fidan Aliyeva
PRG-0004,3248,3000.0,Emin Suleymanov
PRG-0004,2504,6000.0,Adam Puzyna
PRG-0004,3230,9000.0,Emin Suleymanov
PRG-0004,1328,4000.0,Emin Suleymanov
PRG-0004,2560,6000.0,Emin Suleymanov
PRG-0016,5,8000.0,Aryna Siamashka
PRG-0016,17,10000.0,Emin Suleymanov
PRG-0016,2688,10000.0,Emin Suleymanov
PRG-0016,2303,8000.0,Fidan Aliyeva
PRG-0016,2508,5000.0,Emin Suleymanov
PRG-0016,3161,6000.0,Aryna Siamashka
PRG-0016,2272,10000.0,Fidan Aliyeva
PRG-0016,2780,9000.0,Aryna Siamashka
PRG-0016,777,8000.0,Aryna Siamashka
PRG-0016,510,7000.0,Andrea Fortuny
PRG-0016,2073,7000.0,Adam Puzyna
PRG-0016,2404,5000.0,Aryna Siamashka
PRG-0016,1329,10000.0,Aryna Siamashka
PRG-0016,3355,10000.0,Emin Suleymanov
PRG-0016,2654,9000.0,Aryna Siamashka
PRG-0016,788,8000.0,Adam Puzyna
PRG-0016,872,2000.0,Fidan Aliyeva
PRG-0016,1337,4000.0,Adam Puzyna
PRG-0016,2408,8000.0,Adam Puzyna
PRG-0016,3455,2000.0,Aryna Siamashka
PRG-0016,2606,6000.0,Emin Suleymanov
PRG-0016,867,3000.0,Adam Puzyna
PRG-0016,2627,3000.0,Adam Puzyna
PRG-0016,935,8000.0,Adam Puzyna
PRG-0016,6,10000.0,Fidan Aliyeva
PRG-0016,1823,7000.0,Adam Puzyna
PRG-0016,572,2000.0,Andrea Fortuny
PRG-0016,892,3000.0,Andrea Fortuny
PRG-0016,1020,2000.0,Andrea Fortuny
PRG-0016,3074,3000.0,Andrea Fortuny
PRG-0016,1817,7000.0,Aryna Siamashka
PRG-0016,1037,7000.0,Emin Suleymanov
PRG-0016,1599,9000.0,Adam Puzyna
PRG-0016,3020,8000.0,Fidan Aliyeva
PRG-0016,1219,4000.0,Adam Puzyna
PRG-0016,3131,5000.0,Fidan Aliyeva
PRG-0016,3185,10000.0,Emin Suleymanov
PRG-0016,3477,3000.0,Aryna Siamashka
PRG-0016,1004,6000.0,Andrea Fortuny
PRG-0016,498,6000.0,Emin Suleymanov
PRG-0016,3455,4000.0,Adam Puzyna
PRG-0016,441,8000.0,Adam Puzyna
PRG-0016,1469,3000.0,Adam Puzyna
PRG-0016,476,3000.0,Adam Puzyna
PRG-0016,1072,5000.0,Fidan Aliyeva
PRG-0016,796,7000.0,Emin Suleymanov
PRG-0016,3018,5000.0,Adam Puzyna
PRG-0016,1047,5000.0,Fidan Aliyeva
PRG-0016,1441,3000.0,Andrea Fortuny
PRG-0016,2891,9000.0,Emin Suleymanov
PRG-0016,1471,7000.0,Andrea Fortuny
PRG-0016,1216,9000.0,Fidan Aliyeva
PRG-0016,3102,3000.0,Emin Suleymanov
PRG-0016,3342,10000.0,Aryna Siamashka
PRG-0016,2944,7000.0,Adam Puzyna
PRG-0016,1015,6000.0,Adam Puzyna
PRG-0016,371,8000.0,Andrea Fortuny
PRG-0016,665,10000.0,Aryna Siamashka
PRG-0016,3376,10000.0,Adam Puzyna
PRG-0016,1454,6000.0,Andrea Fortuny
PRG-0016,1032,6000.0,Aryna Siamashka
PRG-0016,2608,9000.0,Adam Puzyna
PRG-0016,2162,8000.0,Fidan Aliyeva
PRG-0016,2871,4000.0,Emin Suleymanov
PRG-0016,1237,4000.0,Fidan Aliyeva
PRG-0016,1934,3000.0,Aryna Siamashka
PRG-0016,975,4000.0,Andrea Fortuny
PRG-0016,1142,2000.0,Emin Suleymanov
PRG-0016,2197,4000.0,Andrea Fortuny
PRG-0016,15,9000.0,Emin Suleymanov
PRG-0016,561,8000.0,Adam Puzyna
PRG-0016,2609,10000.0,Andrea Fortuny
PRG-0016,3063,7000.0,Andrea Fortuny
PRG-0016,49,6000.0,Emin Suleymanov
PRG-0016,2329,4000.0,Adam Puzyna
PRG-0016,774,2000.0,Aryna Siamashka
PRG-0016,3168,6000.0,Andrea Fortuny
PRG-0016,1768,9000.0,Andrea Fortuny
PRG-0016,1306,3000.0,Fidan Aliyeva
PRG-0016,2883,9000.0,Emin Suleymanov
PRG-0016,986,9000.0,Emin Suleymanov
PRG-0016,801,2000.0,Aryna Siamashka
PRG-0016,2920,3000.0,Fidan Aliyeva
PRG-0016,1662,6000.0,Adam Puzyna
PRG-0016,1426,10000.0,Emin Suleymanov
PRG-0016,2757,8000.0,Emin Suleymanov
PRG-0016,518,10000.0,Aryna Siamashka
PRG-0016,222,6000.0,Adam Puzyna
PRG-0016,1867,2000.0,Emin Suleymanov
PRG-0016,650,7000.0,Adam Puzyna
PRG-0016,2286,5000.0,Fidan Aliyeva
PRG-0016,16,8000.0,Aryna Siamashka
PRG-0016,2899,7000.0,Fidan Aliyeva
PRG-0016,1758,5000.0,Emin Suleymanov
PRG-0016,68,4000.0,Emin Suleymanov
PRG-0016,2838,8000.0,Adam Puzyna
PRG-0016,3419,7000.0,Adam Puzyna
PRG-0016,2200,8000.0,Aryna Siamashka
PRG-0016,2301,6000.0,Aryna Siamashka
PRG-0016,3315,10000.0,Andrea Fortuny
PRG-0016,616,10000.0,Fidan Aliyeva
PRG-0016,426,2000.0,Aryna Siamashka
PRG-0016,1589,4000.0,Aryna Siamashka
PRG-0016,3205,10000.0,Adam Puzyna
PRG-0016,1968,6000.0,Adam Puzyna
PRG-0016,244,3000.0,Emin Suleymanov
PRG-0016,985,3000.0,Emin Suleymanov
PRG-0016,899,9000.0,Emin Suleymanov
PRG-0016,547,2000.0,Andrea Fortuny
PRG-0016,484,5000.0,Andrea Fortuny
PRG-0016,2592,5000.0,Fidan Aliyeva
PRG-0016,2350,10000.0,Andrea Fortuny
PRG-0016,1045,7000.0,Andrea Fortuny
PRG-0016,1057,4000.0,Adam Puzyna
PRG-0016,675,7000.0,Emin Suleymanov
PRG-0016,3445,9000.0,Aryna Siamashka
PRG-0016,2761,7000.0,Fidan Aliyeva
PRG-0016,3299,10000.0,Fidan Aliyeva
PRG-0016,679,6000.0,Aryna Siamashka
PRG-0016,1968,7000.0,Aryna Siamashka
PRG-0016,2714,8000.0,Fidan Aliyeva
PRG-0016,2269,5000.0,Andrea Fortuny
PRG-0016,1445,4000.0,Andrea Fortuny
PRG-0016,1218,2000.0,Emin Suleymanov
PRG-0016,1727,10000.0,Emin Suleymanov
PRG-0016,1863,6000.0,Aryna Siamashka
PRG-0016,2303,5000.0,Andrea Fortuny
PRG-0016,1585,10000.0,Adam Puzyna
PRG-0016,29,10000.0,Fidan Aliyeva
PRG-0016,918,7000.0,Fidan Aliyeva
PRG-0016,1108,8000.0,Aryna Siamashka
PRG-0016,1595,6000.0,Fidan Aliyeva
PRG-0016,945,9000.0,Andrea Fortuny
PRG-0016,2876,9000.0,Adam Puzyna
PRG-0016,1899,5000.0,Aryna Siamashka
PRG-0016,2239,10000.0,Andrea Fortuny
PRG-0016,1697,7000.0,Emin Suleymanov
PRG-0016,1751,2000.0,Adam Puzyna
PRG-0016,260,3000.0,Emin Suleymanov
PRG-0016,398,7000.0,Andrea Fortuny
PRG-0016,2522,10000.0,Aryna Siamashka
PRG-0016,3141,2000.0,Aryna Siamashka
PRG-0016,2819,8000.0,Fidan Aliyeva
PRG-0016,3078,8000.0,Adam Puzyna
PRG-0016,652,9000.0,Fidan Aliyeva
PRG-0016,503,2000.0,Andrea Fortuny
PRG-0016,559,4000.0,Emin Suleymanov
PRG-0016,2581,5000.0,Fidan Aliyeva
PRG-0016,1737,8000.0,Aryna Siamashka
PRG-0016,1235,4000.0,Emin Suleymanov
PRG-0016,3169,2000.0,Adam Puzyna
PRG-0016,3097,5000.0,Aryna Siamashka
PRG-0016,160,3000.0,Aryna Siamashka
PRG-0016,2316,10000.0,Emin Suleymanov
PRG-0016,2596,2000.0,Andrea Fortuny
PRG-0016,2439,3000.0,Fidan Aliyeva
PRG-0016,70,7000.0,Andrea Fortuny
PRG-0016,2440,6000.0,Adam Puzyna
PRG-0016,3019,10000.0,Aryna Siamashka
PRG-0016,266,10000.0,Andrea Fortuny
PRG-0016,2441,6000.0,Andrea Fortuny
PRG-0016,167,3000.0,Emin Suleymanov
PRG-0016,2932,3000.0,Emin Suleymanov
PRG-0016,508,6000.0,Andrea Fortuny
PRG-0016,2351,6000.0,Andrea Fortuny
PRG-0016,1217,7000.0,Adam Puzyna
PRG-0016,2477,6000.0,Emin Suleymanov
PRG-0016,2239,2000.0,Andrea Fortuny
PRG-0016,2630,4000.0,Adam Puzyna
PRG-0016,2283,8000.0,Aryna Siamashka
PRG-0016,1382,6000.0,Adam Puzyna
PRG-0016,2696,6000.0,Emin Suleymanov
PRG-0016,612,5000.0,Adam Puzyna
PRG-0016,453,5000.0,Adam Puzyna
PRG-0016,2522,2000.0,Adam Puzyna
PRG-0016,1280,6000.0,Aryna Siamashka
PRG-0016,750,7000.0,Emin Suleymanov
PRG-0016,2371,4000.0,Emin Suleymanov
PRG-0016,2730,4000.0,Aryna Siamashka
PRG-0016,3271,7000.0,Emin Suleymanov
PRG-0002,2954,5000.0,Emin Suleymanov
PRG-0002,3321,10000.0,Emin Suleymanov
PRG-0002,3119,2000.0,Andrea Fortuny
PRG-0002,2895,5000.0,Aryna Siamashka
PRG-0002,2809,10000.0,Emin Suleymanov
PRG-0002,2292,7000.0,Aryna Siamashka
PRG-0002,3303,9000.0,Aryna Siamashka
PRG-0002,1546,10000.0,Adam Puzyna
PRG-0002,3056,10000.0,Adam Puzyna
PRG-0002,1235,8000.0,Fidan Aliyeva
PRG-0002,2071,4000.0,Aryna Siamashka
PRG-0002,2944,5000.0,Adam Puzyna
PRG-0002,500,6000.0,Andrea Fortuny
PRG-0002,3028,9000.0,Aryna Siamashka
PRG-0002,608,4000.0,Fidan Aliyeva
PRG-0002,3,7000.0,Andrea Fortuny
PRG-0002,2381,10000.0,Andrea Fortuny
PRG-0002,2540,7000.0,Andrea Fortuny
PRG-0002,1168,7000.0,Andrea Fortuny
PRG-0002,2086,4000.0,Andrea Fortuny
PRG-0002,1288,3000.0,Fidan Aliyeva
PRG-0002,601,10000.0,Andrea Fortuny
PRG-0002,683,7000.0,Andrea Fortuny
PRG-0002,1864,3000.0,Emin Suleymanov
PRG-0002,3210,2000.0,Emin Suleymanov
PRG-0002,3043,4000.0,Fidan Aliyeva
PRG-0002,1800,6000.0,Andrea Fortuny
PRG-0002,1775,2000.0,Andrea Fortuny
PRG-0002,1201,7000.0,Adam Puzyna
PRG-0002,439,8000.0,Adam Puzyna
PRG-0002,821,3000.0,Emin Suleymanov
PRG-0002,2191,7000.0,Fidan Aliyeva
PRG-0002,2048,9000.0,Adam Puzyna
PRG-0002,306,8000.0,Emin Suleymanov
PRG-0002,2356,4000.0,Andrea Fortuny
PRG-0002,3050,7000.0,Aryna Siamashka
PRG-0002,3036,6000.0,Emin Suleymanov
PRG-0002,1892,2000.0,Aryna Siamashka
PRG-0002,1325,5000.0,Andrea Fortuny
PRG-0002,465,7000.0,Aryna Siamashka
PRG-0002,2583,4000.0,Emin Suleymanov
PRG-0002,478,6000.0,Emin Suleymanov
PRG-0002,1076,4000.0,Fidan Aliyeva
PRG-0002,2515,8000.0,Andrea Fortuny
PRG-0002,878,8000.0,Adam Puzyna
PRG-0002,2302,9000.0,Andrea Fortuny
PRG-0002,1466,7000.0,Emin Suleymanov
PRG-0002,761,3000.0,Andrea Fortuny
PRG-0002,2738,4000.0,Aryna Siamashka
PRG-0002,1404,3000.0,Fidan Aliyeva
PRG-0002,1883,5000.0,Aryna Siamashka
PRG-0002,1748,7000.0,Fidan Aliyeva
PRG-0002,3005,10000.0,Aryna Siamashka
PRG-0002,792,3000.0,Emin Suleymanov
PRG-0002,1424,9000.0,Aryna Siamashka
PRG-0002,1529,6000.0,Emin Suleymanov
PRG-0002,2410,6000.0,Fidan Aliyeva
PRG-0002,2763,7000.0,Andrea Fortuny
PRG-0002,739,8000.0,Emin Suleymanov
PRG-0002,81,8000.0,Fidan Aliyeva
PRG-0002,357,10000.0,Andrea Fortuny
PRG-0002,1079,3000.0,Adam Puzyna
PRG-0002,1683,8000.0,Aryna Siamashka
PRG-0002,1901,4000.0,Emin Suleymanov
PRG-0002,626,3000.0,Aryna Siamashka
PRG-0002,1452,3000.0,Aryna Siamashka
PRG-0002,2208,9000.0,Adam Puzyna
PRG-0002,1810,10000.0,Adam Puzyna
PRG-0002,3341,10000.0,Fidan Aliyeva
PRG-0002,965,5000.0,Adam Puzyna
PRG-0002,1137,4000.0,Adam Puzyna
PRG-0002,612,2000.0,Fidan Aliyeva
PRG-0002,1306,5000.0,Andrea Fortuny
PRG-0002,851,7000.0,Adam Puzyna
PRG-0002,1994,2000.0,Emin Suleymanov
PRG-0002,1388,9000.0,Fidan Aliyeva
PRG-0002,1272,10000.0,Fidan Aliyeva
PRG-0002,1419,4000.0,Emin Suleymanov
PRG-0002,1431,3000.0,Andrea Fortuny
PRG-0002,667,10000.0,Emin Suleymanov
PRG-0002,269,6000.0,Emin Suleymanov
PRG-0002,565,2000.0,Aryna Siamashka
PRG-0002,3031,10000.0,Adam Puzyna
PRG-0002,348,10000.0,Emin Suleymanov
PRG-0002,2520,5000.0,Emin Suleymanov
PRG-0002,3370,10000.0,Emin Suleymanov
PRG-0002,18,10000.0,Adam Puzyna
PRG-0002,2111,9000.0,Fidan Aliyeva
PRG-0002,480,7000.0,Adam Puzyna
PRG-0002,2673,6000.0,Andrea Fortuny
PRG-0002,3050,2000.0,Adam Puzyna
PRG-0002,781,6000.0,Emin Suleymanov
PRG-0002,2665,4000.0,Fidan Aliyeva
PRG-0002,2104,5000.0,Aryna Siamashka
PRG-0002,1977,3000.0,Fidan Aliyeva
PRG-0002,2016,4000.0,Aryna Siamashka
PRG-0002,120,10000.0,Adam Puzyna
PRG-0002,2097,7000.0,Emin Suleymanov
PRG-0002,619,2000.0,Emin Suleymanov
PRG-0002,1211,7000.0,Adam Puzyna
PRG-0002,1547,7000.0,Fidan Aliyeva
PRG-0002,2040,5000.0,Andrea Fortuny
PRG-0002,763,10000.0,Fidan Aliyeva
PRG-0002,1852,8000.0,Aryna Siamashka
PRG-0002,2881,6000.0,Emin Suleymanov
PRG-0002,2297,4000.0,Fidan Aliyeva
PRG-0002,2316,3000.0,Aryna Siamashka
PRG-0002,2208,4000.0,Adam Puzyna
PRG-0002,831,2000.0,Andrea Fortuny
PRG-0002,2886,7000.0,Fidan Aliyeva
PRG-0002,2459,5000.0,Fidan Aliyeva
PRG-0002,2723,5000.0,Adam Puzyna
PRG-0002,3101,5000.0,Adam Puzyna
PRG-0002,3211,10000.0,Adam Puzyna
PRG-0002,1394,6000.0,Emin Suleymanov
PRG-0002,2108,4000.0,Andrea Fortuny
PRG-0002,1064,5000.0,Emin Suleymanov
PRG-0002,1724,3000.0,Adam Puzyna
PRG-0002,3026,3000.0,Fidan Aliyeva
PRG-0002,2666,8000.0,Andrea Fortuny
PRG-0002,3060,4000.0,Fidan Aliyeva
PRG-0002,202,8000.0,Adam Puzyna
PRG-0002,1702,2000.0,Fidan Aliyeva
PRG-0002,1136,3000.0,Aryna Siamashka
PRG-0002,2621,8000.0,Aryna Siamashka
PRG-0002,1040,9000.0,Andrea Fortuny
PRG-0002,1089,10000.0,Fidan Aliyeva
PRG-0002,185,2000.0,Andrea Fortuny
PRG-0002,2577,4000.0,Fidan Aliyeva
PRG-0002,514,2000.0,Fidan Aliyeva
PRG-0002,2501,9000.0,Emin Suleymanov
PRG-0002,2990,8000.0,Andrea Fortuny
PRG-0002,1738,7000.0,Aryna Siamashka
PRG-0002,1346,9000.0,Andrea Fortuny
PRG-0002,1818,5000.0,Fidan Aliyeva
PRG-0002,511,5000.0,Adam Puzyna
PRG-0002,955,10000.0,Adam Puzyna
PRG-0002,1839,10000.0,Fidan Aliyeva
PRG-0002,3185,10000.0,Fidan Aliyeva
PRG-0002,1905,3000.0,Emin Suleymanov
PRG-0002,1394,6000.0,Aryna Siamashka
PRG-0002,2014,8000.0,Emin Suleymanov
PRG-0002,2497,7000.0,Aryna Siamashka
PRG-0002,289,4000.0,Emin Suleymanov
PRG-0002,2003,9000.0,Emin Suleymanov
PRG-0002,1841,6000.0,Andrea Fortuny
PRG-0002,507,3000.0,Adam Puzyna
PRG-0002,428,9000.0,Adam Puzyna
PRG-0002,2391,9000.0,Aryna Siamashka
PRG-0002,2679,7000.0,Adam Puzyna
PRG-0002,1527,4000.0,Emin Suleymanov
PRG-0002,1144,8000.0,Adam Puzyna
PRG-0002,2255,2000.0,Emin Suleymanov
PRG-0002,2364,10000.0,Emin Suleymanov
PRG-0002,1789,5000.0,Aryna Siamashka
PRG-0002,2441,8000.0,Emin Suleymanov
PRG-0002,3132,10000.0,Aryna Siamashka
PRG-0002,1043,6000.0,Fidan Aliyeva
PRG-0002,2309,6000.0,Andrea Fortuny
PRG-0002,1691,3000.0,Andrea Fortuny
PRG-0002,3247,4000.0,Emin Suleymanov
PRG-0002,1934,5000.0,Aryna Siamashka
PRG-0002,408,5000.0,Fidan Aliyeva
PRG-0002,1923,10000.0,Emin Suleymanov
PRG-0002,2431,2000.0,Fidan Aliyeva
PRG-0002,2342,10000.0,Emin Suleymanov
PRG-0002,1562,5000.0,Adam Puzyna
PRG-0002,834,8000.0,Aryna Siamashka
PRG-0002,1260,4000.0,Fidan Aliyeva
PRG-0002,1966,5000.0,Fidan Aliyeva
PRG-0002,2942,10000.0,Andrea Fortuny
PRG-0002,20,7000.0,Fidan Aliyeva
PRG-0002,3127,4000.0,Emin Suleymanov
PRG-0002,2642,2000.0,Emin Suleymanov
PRG-0002,43,4000.0,Emin Suleymanov
PRG-0002,2238,9000.0,Adam Puzyna
PRG-0002,2195,9000.0,Adam Puzyna
PRG-0002,915,7000.0,Emin Suleymanov
PRG-0007,2658,4000.0,Adam Puzyna
PRG-0007,104,8000.0,Adam Puzyna
